﻿﻿Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,﻿﻿﻿分类_en,功能_en,功能说明_en,参数名称_en,参数释义_en,参数类型_en,"默认
值_en","下
限_en","上
限_en",默认值_en
/strategy/console/disable_select_point_init_new,,,Hide point selection function switch,,Scan the picture/positioning/preliminary,Hide point selection function,,,,,Scan the picture/positioning/preliminary,Hide point selection function,,Hide point selection function switch,,bool,FALSE,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/linear_speed_threshold,,,The maximum scanning line speed of the machine,Limit the maximum scanning speed of the robot,Scan the picture/positioning/preliminary,Scanning speed limit,"Online version: Offline version: Function description: When scanning the picture, the robot's linear speed will be limited to linear_speed_threshold, and the robot's angular speed will be limited to angle_speed_threshold;",,,,Scan the picture/positioning/preliminary,Scanning speed limit,"Online version: Offline version: Function description: When scanning the picture, the robot's linear speed will be limited to linear_speed_threshold, and the robot's angular speed will be limited to angle_speed_threshold;",The maximum scanning line speed of the machine,Limit the maximum scanning speed of the robot,double,1.3,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/first_mapping_memory_used_threshold,,,Tip to save the memory usage threshold of the map as soon as possible,"When the threshold exceeds, please save the map as soon as possible.",Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",,,,Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",Tip to save the memory usage threshold of the map as soon as possible,"When the threshold exceeds, please save the map as soon as possible.",double,0.84,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/second_mapping_memory_used_threshold,,,Tip: The memory usage threshold of the map will be forced to be saved,"When the threshold exceeds, the map will be saved forcibly.",Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",,,,Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",Tip: The memory usage threshold of the map will be forced to be saved,"When the threshold exceeds, the map will be saved forcibly.",double,0.87,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/third_mapping_memory_used_threshold,,,Triggers the memory usage threshold for forced saving of the map,"When the threshold is exceeded, a forced save map is triggered.",Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",,,,Scan the picture/positioning/preliminary,Scan the picture - Memory limit,"Online version: Offline version: Function description: When the memory usage exceeds first_mapping_memory_used_threshold, the APP prompts to save the map as soon as possible; when the memory usage exceeds second_mapping_memory_used_threshold, the map will be forced to be saved. When the memory usage exceeds third_mapping_memory_used_threshold, the map will be forced to be saved.",Triggers the memory usage threshold for forced saving of the map,"When the threshold is exceeded, a forced save map is triggered.",double,0.9,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/first_mapping_area_ratio_threshold,,,Prompt to save the map area threshold as soon as possible,"When the threshold exceeds, please save the map as soon as possible.",Scan the picture/positioning/preliminary,Scan the map - Area limit,,,,,Scan the picture/positioning/preliminary,Scan the map - Area limit,,Prompt to save the map area threshold as soon as possible,"When the threshold exceeds, please save the map as soon as possible.",double,0.8,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/max_area_threshold,,,Scan the area limits the maximum area,The area threshold allowed to be built when scanning the map,Scan the picture/positioning/preliminary,Scan the map - Area limit,,,,,Scan the picture/positioning/preliminary,Scan the map - Area limit,,Scan the area limits the maximum area,The area threshold allowed to be built when scanning the map,double,120000,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/second_mapping_area_ratio_threshold,,,Tip: The map area threshold value of the map will be forced to be saved,"When the threshold exceeds, the map will be saved forcibly.",Scan the picture/positioning/preliminary,Scan the map - Area limit,,,,,Scan the picture/positioning/preliminary,Scan the map - Area limit,,Tip: The map area threshold value of the map will be forced to be saved,"When the threshold exceeds, the map will be saved forcibly.",double,0.9,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/third_mapping_area_ratio_threshold,,,Triggers the map area threshold for forced saving of the map,"When the threshold is exceeded, a forced save map is triggered.",Scan the picture/positioning/preliminary,Scan the map - Area limit,,,,,Scan the picture/positioning/preliminary,Scan the map - Area limit,,Triggers the map area threshold for forced saving of the map,"When the threshold is exceeded, a forced save map is triggered.",double,1,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/angle_speed_threshold,,,The maximum angular velocity of the machine,Limit the robot's maximum sweep cornering angular speed,Scan the picture/positioning/preliminary,Sweep speed limit,"Online version: Offline version: Function description: When scanning the picture, the robot's linear speed will be limited to linear_speed_threshold, and the robot's angular speed will be limited to angle_speed_threshold;",,,,Scan the picture/positioning/preliminary,Sweep speed limit,"Online version: Offline version: Function description: When scanning the picture, the robot's linear speed will be limited to linear_speed_threshold, and the robot's angular speed will be limited to angle_speed_threshold;",The maximum angular velocity of the machine,Limit the robot's maximum sweep cornering angular speed,double,75,,,
/strategy/console/auto_initialize,Console,motor_driver,Automatic initialization after startup,,Scan the picture/positioning/preliminary,Preliminary boot,,,,,Scan the picture/positioning/preliminary,Preliminary boot,,Automatic initialization after startup,,bool,TRUE,,,
/gaussian_mapping_v5/LOCALIZATION/POSE_GRAPH/max_bnb_search_window_reduce_linear_rate,,,Search window expansion rate,"When the positioning status is better, reduce the matching search range to avoid no match for the market scenic shelves",Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,Search window expansion rate,"When the positioning status is better, reduce the matching search range to avoid no match for the market scenic shelves",double,1,,,
/gaussian_mapping_v5/LOCALIZATION/POSE_GRAPH/multi_hypothesis_constraint_options/trajectory_candidate_options/evaluate_method,,,Multi-assumption evaluation method during positioning,Evaluation method to avoid wrong positioning thrust when positioning,Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,Multi-assumption evaluation method during positioning,Evaluation method to avoid wrong positioning thrust when positioning,string,,,,
/gaussian_mapping_v5/MAPPING/POSE_GRAPH/constraint_builder/fast_correlative_scan_matcher/max_shortest_path_value,,,The maximum threshold for the shortest path from the current node to the submap,"When scanning the map, the maximum threshold value for the built map range is searched",Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,The maximum threshold for the shortest path from the current node to the submap,"When scanning the map, the maximum threshold value for the built map range is searched",double,,,,
/gaussian_mapping_v5/MAPPING/POSE_GRAPH/multi_hypothesis_constraint_options/enable,,,Whether to enable multi-assumption evaluation when scanning the picture,"More assumptions are needed when scanning the picture, so as to reduce the wrong positioning jump caused by mistaken shelves when scanning the picture.",Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,Whether to enable multi-assumption evaluation when scanning the picture,"More assumptions are needed when scanning the picture, so as to reduce the wrong positioning jump caused by mistaken shelves when scanning the picture.",bool,FALSE,,,
/gaussian_mapping_v5/MAPPING/map_warn_options/no_loop_dis_threshold,,,Threshold of unclosed loop distance voice prompt for machine scan,"The distance of unclosed loop exceeds this value, and the voice prompts that unclosed loop",Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,Threshold of unclosed loop distance voice prompt for machine scan,"The distance of unclosed loop exceeds this value, and the voice prompts that unclosed loop",double,200,,,
/strategy/localization/latent_obstacle/rgbd_topics/pointcloud1,,,NUll,,Scan the picture/positioning/preliminary,,,,,,Scan the picture/positioning/preliminary,,,NUll,,bool,,,,
/device/scrubber/enable_head_cover_detection,,,Enable head cover detection function,,Equipment inspection,Head cover in-position detection,,,,,Equipment inspection,Head cover in-position detection,,Enable head cover detection function,,bool,FALSE,,,
/device/scrubber/enable_seat_switch,Device,scrubber,Enable pedal detection function,true: detect the pedal lift and lower; false: detect the pedal lift and lower;,Equipment inspection,Pedal in-position detection,,,,,Equipment inspection,Pedal in-position detection,,Enable pedal detection function,true: detect the pedal lift and lower; false: detect the pedal lift and lower;,bool,TRUE,,,
